% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-01-28 T 16:05:52 -0500
% Time (s), Input A (V), Input B (V)
2.0100000000e+00, 9.4612965545e-01, 1.4126940592e+00
2.0200000000e+00, 9.4620172189e-01, 1.4124462194e+00
2.0300000000e+00, 9.4629745613e-01, 1.4126626689e+00
2.0400000000e+00, 9.4635439018e-01, 1.4126817094e+00
2.0500000000e+00, 9.4637311807e-01, 1.4126394388e+00
2.0600000000e+00, 9.4650705847e-01, 1.4121421022e+00
2.0700000000e+00, 9.4654429541e-01, 1.4120596557e+00
2.0800000000e+00, 9.4665972677e-01, 1.4121997553e+00
2.0900000000e+00, 9.4671547274e-01, 1.4120980182e+00
2.1000000000e+00, 9.4681239506e-01, 1.4122255805e+00
2.1100000000e+00, 9.4681239506e-01, 1.4119329063e+00
2.1200000000e+00, 9.4694380297e-01, 1.4125690294e+00
2.1300000000e+00, 9.4696503209e-01, 1.4122339908e+00
2.1400000000e+00, 9.4711498030e-01, 1.4127215726e+00
2.1500000000e+00, 9.4713355187e-01, 1.4129572502e+00
2.1600000000e+00, 9.4727036868e-01, 1.4126472864e+00
2.1700000000e+00, 9.4727036868e-01, 1.4127725976e+00
2.1800000000e+00, 9.4736181958e-01, 1.4128247167e+00
2.1900000000e+00, 9.4742303697e-01, 1.4127552766e+00
2.2000000000e+00, 9.4753299691e-01, 1.4129972698e+00
2.2100000000e+00, 9.4757570526e-01, 1.4132532072e+00
2.2200000000e+00, 9.4770417424e-01, 1.4136391457e+00
2.2300000000e+00, 9.4772837356e-01, 1.4136941413e+00
2.2400000000e+00, 9.4777980492e-01, 1.4135903718e+00
2.2500000000e+00, 9.4788101059e-01, 1.4137643631e+00
2.2600000000e+00, 9.4795101352e-01, 1.4140048242e+00
2.2700000000e+00, 9.4803367888e-01, 1.4138136996e+00
2.2800000000e+00, 9.4812303501e-01, 1.4136269522e+00
2.2900000000e+00, 9.4818634717e-01, 1.4135564803e+00
2.3000000000e+00, 9.4819816544e-01, 1.4129217016e+00
2.3100000000e+00, 9.4833901547e-01, 1.4124315873e+00
2.3200000000e+00, 9.4836903012e-01, 1.4126586669e+00
2.3300000000e+00, 9.4849168376e-01, 1.4124410919e+00
2.3400000000e+00, 9.4853986353e-01, 1.4118077514e+00
2.3500000000e+00, 9.4864432079e-01, 1.4115785458e+00
2.3600000000e+00, 9.4864432079e-01, 1.4111632493e+00
2.3700000000e+00, 9.4876766226e-01, 1.4107440758e+00
2.3800000000e+00, 9.4879698908e-01, 1.4108840817e+00
2.3900000000e+00, 9.4893849567e-01, 1.4108885526e+00
2.4000000000e+00, 9.4894965737e-01, 1.4100461100e+00
2.4100000000e+00, 9.4901362611e-01, 1.4100708096e+00
2.4200000000e+00, 9.4910232567e-01, 1.4099621941e+00
2.4300000000e+00, 9.4918449079e-01, 1.4097115717e+00
2.4400000000e+00, 9.4925499396e-01, 1.4090516870e+00
2.4500000000e+00, 9.4935532420e-01, 1.4098407598e+00
2.4600000000e+00, 9.4940763099e-01, 1.4094770509e+00
2.4700000000e+00, 9.4943045463e-01, 1.4098787783e+00
2.4800000000e+00, 9.4956029928e-01, 1.4095245116e+00
2.4900000000e+00, 9.4960128805e-01, 1.4095604041e+00
2.5000000000e+00, 9.4971296758e-01, 1.4096134613e+00
2.5100000000e+00, 9.4976589967e-01, 1.4094850861e+00
2.5200000000e+00, 9.4986563587e-01, 1.4094733929e+00
2.5300000000e+00, 9.4986563587e-01, 1.4094382820e+00
2.5400000000e+00, 9.4999316689e-01, 1.4094440035e+00
2.5500000000e+00, 9.5001830416e-01, 1.4095679703e+00
2.5600000000e+00, 9.5016365639e-01, 1.4096178072e+00
2.5700000000e+00, 9.5018150885e-01, 1.4090926445e+00
2.5800000000e+00, 9.5032360949e-01, 1.4090076655e+00
2.5900000000e+00, 9.5032360949e-01, 1.4091171252e+00
2.6000000000e+00, 9.5040877607e-01, 1.4094727363e+00
2.6100000000e+00, 9.5047627778e-01, 1.4095407695e+00
2.6200000000e+00, 9.5057929683e-01, 1.4098534222e+00
2.6300000000e+00, 9.5062894607e-01, 1.4099588174e+00
2.6400000000e+00, 9.5074978633e-01, 1.4098962244e+00
2.6500000000e+00, 9.5078161437e-01, 1.4093609005e+00
2.6600000000e+00, 9.5082447905e-01, 1.4092404667e+00
2.6700000000e+00, 9.5093428266e-01, 1.4090104168e+00
2.6800000000e+00, 9.5099490601e-01, 1.4085122361e+00
2.6900000000e+00, 9.5108691969e-01, 1.4081936743e+00
2.7000000000e+00, 9.5116542677e-01, 1.4075603651e+00
2.7100000000e+00, 9.5123958798e-01, 1.4074679449e+00
2.7200000000e+00, 9.5124008823e-01, 1.4072157906e+00
2.7300000000e+00, 9.5139225628e-01, 1.4069045761e+00
2.7400000000e+00, 9.5141054646e-01, 1.4069079840e+00
2.7500000000e+00, 9.5154492457e-01, 1.4066651780e+00
2.7600000000e+00, 9.5157928510e-01, 1.4067179850e+00
2.7700000000e+00, 9.5169759286e-01, 1.4070973577e+00
2.7800000000e+00, 9.5169759286e-01, 1.4068215356e+00
2.7900000000e+00, 9.5180617713e-01, 1.4075712141e+00
2.8000000000e+00, 9.5185022989e-01, 1.4076596948e+00
2.8100000000e+00, 9.5197626018e-01, 1.4077847871e+00
2.8200000000e+00, 9.5200289818e-01, 1.4080912805e+00
2.8300000000e+00, 9.5214637449e-01, 1.4081893284e+00
2.8400000000e+00, 9.5215556648e-01, 1.4084077476e+00
2.8500000000e+00, 9.5222053570e-01, 1.4086512415e+00
2.8600000000e+00, 9.5230823477e-01, 1.4093708428e+00
2.8700000000e+00, 9.5239071254e-01, 1.4094456919e+00
2.8800000000e+00, 9.5246090307e-01, 1.4098341941e+00
2.8900000000e+00, 9.5256079559e-01, 1.4102233528e+00
2.9000000000e+00, 9.5261357136e-01, 1.4097772913e+00
2.9100000000e+00, 9.5263498807e-01, 1.4100368555e+00
2.9200000000e+00, 9.5276620839e-01, 1.4099915521e+00
2.9300000000e+00, 9.5280507111e-01, 1.4102123787e+00
2.9400000000e+00, 9.5291887668e-01, 1.4101846777e+00
2.9500000000e+00, 9.5297524796e-01, 1.4097928614e+00
2.9600000000e+00, 9.5307154497e-01, 1.4099060729e+00
2.9700000000e+00, 9.5307154497e-01, 1.4099744500e+00
2.9800000000e+00, 9.5320207746e-01, 1.4103632649e+00
2.9900000000e+00, 9.5322421327e-01, 1.4101982156e+00
3.0000000000e+00, 9.5337216051e-01, 1.4097961130e+00
3.0100000000e+00, 9.5339245166e-01, 1.4099473431e+00
3.0200000000e+00, 9.5352951859e-01, 1.4103993450e+00
3.0300000000e+00, 9.5352951859e-01, 1.4101308076e+00
3.0400000000e+00, 9.5361878092e-01, 1.4103533538e+00
3.0500000000e+00, 9.5368218688e-01, 1.4100502996e+00
3.0600000000e+00, 9.5378855132e-01, 1.4103149601e+00
3.0700000000e+00, 9.5383485518e-01, 1.4101561325e+00
3.0800000000e+00, 9.5395835298e-01, 1.4107088399e+00
3.0900000000e+00, 9.5398752347e-01, 1.4106460592e+00
3.1000000000e+00, 9.5403201394e-01, 1.4108349014e+00
3.1100000000e+00, 9.5414019176e-01, 1.4106596596e+00
3.1200000000e+00, 9.5420178434e-01, 1.4110466923e+00
3.1300000000e+00, 9.5429282879e-01, 1.4112843396e+00
3.1400000000e+00, 9.5437155473e-01, 1.4116834407e+00
3.1500000000e+00, 9.5444549709e-01, 1.4119870577e+00
3.1600000000e+00, 9.5444549709e-01, 1.4113771662e+00
3.1700000000e+00, 9.5459785273e-01, 1.4122606288e+00
3.1800000000e+00, 9.5461501736e-01, 1.4125968242e+00
3.1900000000e+00, 9.5475083367e-01, 1.4130064617e+00
3.2000000000e+00, 9.5478478775e-01, 1.4131585360e+00
3.2100000000e+00, 9.5490350197e-01, 1.4136519957e+00
3.2200000000e+00, 9.5490350197e-01, 1.4135738951e+00
3.2300000000e+00, 9.5501108575e-01, 1.4134073762e+00
3.2400000000e+00, 9.5505617026e-01, 1.4132563963e+00
3.2500000000e+00, 9.5517654153e-01, 1.4129643787e+00
3.2600000000e+00, 9.5520880729e-01, 1.4129385536e+00
3.2700000000e+00, 9.5534596801e-01, 1.4123366659e+00
3.2800000000e+00, 9.5536147558e-01, 1.4123774046e+00
3.2900000000e+00, 9.5541916000e-01, 1.4122275814e+00
3.3000000000e+00, 9.5551414388e-01, 1.4124578501e+00
3.3100000000e+00, 9.5558858647e-01, 1.4121015199e+00
3.3200000000e+00, 9.5566681217e-01, 1.4120102253e+00
3.3300000000e+00, 9.5575795042e-01, 1.4116188780e+00
3.3400000000e+00, 9.5581948046e-01, 1.4113154173e+00
3.3500000000e+00, 9.5583120494e-01, 1.4117049512e+00
3.3600000000e+00, 9.5597211749e-01, 1.4112443826e+00
3.3700000000e+00, 9.5600056888e-01, 1.4110861804e+00
3.3800000000e+00, 9.5612478578e-01, 1.4116125624e+00
3.3900000000e+00, 9.5616999536e-01, 1.4115760758e+00
3.4000000000e+00, 9.5627745408e-01, 1.4116943211e+00
3.4100000000e+00, 9.5627745408e-01, 1.4113725389e+00
3.4200000000e+00, 9.5639579311e-01, 1.4117164256e+00
3.4300000000e+00, 9.5643012237e-01, 1.4115762947e+00
3.4400000000e+00, 9.5656521959e-01, 1.4117947764e+00
3.4500000000e+00, 9.5658279066e-01, 1.4122031945e+00
3.4600000000e+00, 9.5673464606e-01, 1.4118431125e+00
3.4700000000e+00, 9.5673542769e-01, 1.4120305165e+00
3.4800000000e+00, 9.5680777552e-01, 1.4120106318e+00
3.4900000000e+00, 9.5688809599e-01, 1.4118473958e+00
3.5000000000e+00, 9.5697748338e-01, 1.4123612404e+00
3.5100000000e+00, 9.5704076428e-01, 1.4121735863e+00
3.5200000000e+00, 9.5714650341e-01, 1.4117676381e+00
3.5300000000e+00, 9.5719343257e-01, 1.4120803846e+00
3.5400000000e+00, 9.5721925768e-01, 1.4116164705e+00
3.5500000000e+00, 9.5734610087e-01, 1.4117911809e+00
3.5600000000e+00, 9.5738827771e-01, 1.4117018247e+00
3.5700000000e+00, 9.5749876916e-01, 1.4114459185e+00
